design,n,m,rho,nrho,sigma,tpi,tier
design_300,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_301,53,56,0.040638606676342524,2.1538461538461537,0.681385143869247,0.318614856130753,precarious
design_302,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_303,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_304,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_305,26,29,0.08923076923076922,2.32,0.6565321642986128,0.34346783570138717,precarious
design_306,42,44,0.05110336817653891,2.1463414634146343,0.6825753371673275,0.31742466283267246,precarious
design_307,42,44,0.05110336817653891,2.1463414634146343,0.6825753371673275,0.31742466283267246,precarious
design_308,86,92,0.025170998632010944,2.164705882352941,0.6796738348201514,0.3203261651798486,precarious
design_309,86,92,0.025170998632010944,2.164705882352941,0.6796738348201514,0.3203261651798486,precarious
design_310,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_311,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_312,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_313,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_314,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_315,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_316,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_317,78,84,0.027972027972027972,2.1818181818181817,0.67700320038633,0.32299679961367,precarious
design_318,78,84,0.027972027972027972,2.1818181818181817,0.67700320038633,0.32299679961367,precarious
design_319,63,70,0.035842293906810034,2.258064516129032,0.6654751256486924,0.3345248743513076,precarious
design_320,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_321,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_322,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_323,28,30,0.07936507936507936,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_324,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_325,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_326,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_327,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_328,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_329,44,49,0.05179704016913319,2.2790697674418605,0.662401321106836,0.337598678893164,precarious
design_330,97,102,0.02190721649484536,2.125,0.6859943405700353,0.3140056594299647,precarious
design_331,50,56,0.045714285714285714,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_332,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_333,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_334,36,38,0.06031746031746032,2.1714285714285713,0.6786208925382962,0.32137910746170384,precarious
design_335,33,35,0.06628787878787878,2.1875,0.6761234037828132,0.3238765962171868,precarious
design_336,62,68,0.035959809624537285,2.2295081967213117,0.6697233845138647,0.3302766154861353,precarious
design_337,62,68,0.035959809624537285,2.2295081967213117,0.6697233845138647,0.3302766154861353,precarious
design_338,43,49,0.05426356589147287,2.3333333333333335,0.6546536707079771,0.3453463292920229,precarious
design_339,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_340,64,70,0.034722222222222224,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_341,51,57,0.04470588235294118,2.2800000000000002,0.6622661785325219,0.3377338214674781,precarious
design_342,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_343,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_344,44,48,0.0507399577167019,2.2325581395348837,0.6692657668420421,0.3307342331579579,precarious
design_345,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_346,81,88,0.027160493827160494,2.2,0.674199862463242,0.32580013753675796,precarious
design_347,42,46,0.053426248548199766,2.24390243902439,0.667571849251482,0.33242815074851795,precarious
design_348,59,62,0.03623611922852133,2.1379310344827585,0.6839166144230384,0.3160833855769616,precarious
design_349,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_350,78,90,0.029970029970029972,2.337662337662338,0.6540472290116194,0.3459527709883806,precarious
design_351,78,90,0.029970029970029972,2.337662337662338,0.6540472290116194,0.3459527709883806,precarious
design_352,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_353,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_354,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_355,38,42,0.059743954480796585,2.27027027027027,0.663683803084112,0.336316196915888,precarious
design_356,48,50,0.044326241134751775,2.127659574468085,0.6855654600401044,0.31443453995989556,precarious
design_357,48,50,0.044326241134751775,2.127659574468085,0.6855654600401044,0.31443453995989556,precarious
design_358,53,56,0.040638606676342524,2.1538461538461537,0.681385143869247,0.318614856130753,precarious
design_359,49,55,0.0467687074829932,2.291666666666667,0.6605782590758164,0.33942174092418365,precarious
design_360,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_361,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_362,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_363,50,56,0.045714285714285714,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_364,50,56,0.045714285714285714,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_365,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_366,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_367,76,85,0.02982456140350877,2.2666666666666666,0.6642111641550714,0.3357888358449286,precarious
design_368,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_369,73,84,0.0319634703196347,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_370,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_371,114,130,0.020183201366247478,2.3008849557522124,0.6592536572635639,0.3407463427364361,precarious
design_372,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_373,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_374,25,27,0.09,2.25,0.6666666666666666,0.33333333333333337,precarious
design_375,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_376,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_377,24,25,0.09057971014492754,2.1739130434782608,0.6782329983125268,0.3217670016874732,precarious
design_378,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_379,32,35,0.07056451612903226,2.2580645161290325,0.6654751256486924,0.3345248743513076,precarious
design_380,85,92,0.0257703081232493,2.1904761904761902,0.6756639246921763,0.3243360753078237,precarious
design_381,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_382,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_383,38,42,0.059743954480796585,2.27027027027027,0.663683803084112,0.336316196915888,precarious
design_384,36,40,0.06349206349206349,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_385,36,40,0.06349206349206349,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_386,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_387,90,94,0.023470661672908864,2.1123595505617976,0.6880437888093671,0.3119562111906329,precarious
design_388,90,94,0.023470661672908864,2.1123595505617976,0.6880437888093671,0.3119562111906329,precarious
design_389,134,150,0.01683312759510717,2.255639097744361,0.6658328118479393,0.3341671881520607,precarious
design_390,134,150,0.01683312759510717,2.255639097744361,0.6658328118479393,0.3341671881520607,precarious
design_391,27,28,0.07977207977207977,2.1538461538461537,0.681385143869247,0.318614856130753,precarious
design_392,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_393,26,28,0.08615384615384615,2.2399999999999998,0.668153104781061,0.33184689521893895,precarious
design_394,26,28,0.08615384615384615,2.2399999999999998,0.668153104781061,0.33184689521893895,precarious
design_395,62,66,0.034902168164992066,2.163934426229508,0.6797949780052897,0.32020502199471035,precarious
design_396,43,46,0.05094130675526024,2.1904761904761902,0.6756639246921763,0.3243360753078237,precarious
design_397,74,80,0.029618659755646058,2.191780821917808,0.6754628043053148,0.3245371956946852,precarious
design_398,84,94,0.026965002868617326,2.265060240963855,0.6644466582820081,0.3355533417179919,precarious
design_399,84,94,0.026965002868617326,2.265060240963855,0.6644466582820081,0.3355533417179919,precarious
design_400,56,58,0.03766233766233766,2.109090909090909,0.6885767430246849,0.31142325697531514,precarious
design_401,82,92,0.027702499247214695,2.271604938271605,0.663488802697037,0.33651119730296297,precarious
design_402,82,92,0.027702499247214695,2.271604938271605,0.663488802697037,0.33651119730296297,precarious
design_403,25,27,0.09,2.25,0.6666666666666666,0.33333333333333337,precarious
design_404,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_405,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_406,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_407,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_408,26,29,0.08923076923076922,2.32,0.6565321642986128,0.34346783570138717,precarious
design_409,26,29,0.08923076923076922,2.32,0.6565321642986128,0.34346783570138717,precarious
design_410,54,57,0.039832285115303984,2.150943396226415,0.6818447629055711,0.31815523709442894,precarious
design_411,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_412,67,72,0.032564450474898234,2.1818181818181817,0.67700320038633,0.32299679961367,precarious
design_413,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_414,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_415,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_416,83,95,0.02791654422568322,2.317073170731707,0.6569466853317864,0.34305331466821365,precarious
design_417,63,66,0.03379416282642089,2.129032258064516,0.6853444168423419,0.31465558315765807,precarious
design_418,62,72,0.03807509254362771,2.360655737704918,0.6508541396588878,0.34914586034111217,precarious
design_419,43,49,0.05426356589147287,2.3333333333333335,0.6546536707079771,0.3453463292920229,precarious
design_420,69,78,0.03324808184143223,2.294117647058824,0.6602252917735247,0.33977470822647526,precarious
design_421,78,82,0.027306027306027308,2.12987012987013,0.6852095994087876,0.31479040059121244,precarious
design_422,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_423,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_424,52,57,0.042986425339366516,2.235294117647059,0.6688560540599386,0.33114394594006136,precarious
design_425,58,68,0.0411373260738052,2.3859649122807016,0.6473929618545629,0.35260703814543715,precarious
design_426,58,68,0.0411373260738052,2.3859649122807016,0.6473929618545629,0.35260703814543715,precarious
design_427,64,73,0.036210317460317464,2.3174603174603177,0.6568918094443471,0.3431081905556529,precarious
design_428,31,31,0.06666666666666667,2.0666666666666664,0.6956083436402525,0.3043916563597475,precarious
design_429,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_430,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_431,54,58,0.04053109713487072,2.188679245283019,0.6759412339280226,0.32405876607197737,precarious
design_432,39,39,0.05263157894736842,2.052631578947368,0.6979824404521128,0.3020175595478872,precarious
design_433,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_434,54,58,0.04053109713487072,2.188679245283019,0.6759412339280226,0.32405876607197737,precarious
